2458.87,1564.14,2548.44,1628.52,1562.62,1530.11,4731.37,4848.42,50000.0,1296.92,2216.23,50000.0,50000.0,1183.18,50000.0,1420.98,1163.6,783.693,2899.99,4439.72,1173.94,4316.32,4746.84,1135.05,1200.21,50000.0,50000.0,50000.0,1169.18,2167.94,2772.39,803.198,4685.18,50000.0,1523.28
885.039,2390.72,640.108,1931.73,2378.17,952.192,294.254,1211.64,994.294,149.493,3694.39,50000.0,65.8881,271.265,50000.0,3505.26,50000.0,50000.0,929.25,50000.0,1198.65,1013.95,50000.0,53.1193,53.2353,995.466,742.87,3348.2,2726.08,591.617,594.069,50000.0,631.672,50000.0,480.086
1177.83,645.52,3316.72,631.648,645.74,1546.9,4174.11,4092.77,50000.0,536.241,1326.45,50000.0,50000.0,261.432,50000.0,1871.38,1117.09,50000.0,1869.24,4839.51,368.607,50000.0,50000.0,739.978,628.347,50000.0,50000.0,50000.0,328.104,1328.32,3039.41,893.236,50000.0,50000.0,301.607
3333.84,1939.28,1223.91,2008.27,1937.06,2436.52,1473.74,810.919,4660.06,2407.25,2702.97,50000.0,50000.0,1909.49,50000.0,3288.44,2024.39,3271.14,3157.76,2265.99,3855.14,50000.0,2006.97,2210.62,3064.5,4631.22,3389.04,3176.41,1706.66,2714.41,4802.43,3638.52,1662.38,50000.0,1776.36
1114.37,1100.18,1025.48,1466.45,1096.83,896.344,852.961,864.022,790.389,1279.8,2199.58,50000.0,50000.0,1268.8,50000.0,917.185,50000.0,507.488,50000.0,498.351,1475.56,965.232,615.742,487.018,1081.74,794.118,2251.88,1851.68,1202.3,2200.71,3500.16,992.702,635.468,50000.0,1430.23
449.956,286.346,507.212,254.392,286.238,292.978,423.798,410.262,494.799,172.327,1154.48,50000.0,50000.0,321.296,50000.0,275.537,183.543,452.508,550.606,289.574,144.613,1123.28,1025.21,262.06,224.506,493.727,434.971,645.708,157.454,1156.32,1649.45,504.804,1594.64,50000.0,106.975
1106.13,464.905,2481.8,501.615,466.305,975.353,50000.0,50000.0,50000.0,399.617,1275.22,50000.0,50000.0,242.307,50000.0,1504.99,782.049,4426.31,1555.35,0.62,346.298,50000.0,0.66,597.641,413.762,50000.0,50000.0,50000.0,277.357,1277.46,2875.21,3394.08,1.3561,50000.0,320.464
473.846,475.986,234.471,1608.56,475.774,957.428,87.7575,83.8932,50000.0,125.26,1244.27,50000.0,50000.0,100.722,50000.0,629.723,405.169,153.75,3686.37,155.97,88.6935,50000.0,155.23,231.754,240.283,50000.0,50000.0,50000.0,244.859,1244.99,1869.61,125.068,65.8641,50000.0,47.1149
303.423,104.631,75.2647,100.85,104.851,63.716,528.213,566.659,126.064,115.159,1092.66,50000.0,50000.0,76.0208,50000.0,81.4171,145.717,124.332,406.437,290.286,115.475,381.684,276.253,116.047,147.809,125.88,128.476,130.112,93.7379,1093.51,1309.4,106.391,491.723,50000.0,129.892
340.597,100.294,59.9357,140.821,100.642,82.9012,1075.74,1575.15,275.153,59.1877,1042.59,50000.0,50000.0,57.3516,50000.0,104.855,179.671,265.877,1010.33,305.535,62.6679,459.761,319.044,65.3761,60.3078,275.433,234.171,265.545,42.7467,1042.32,1314.08,241.771,766.984,50000.0,75.2567
263.66,97.7901,297.755,178.499,97.8621,42.8267,445.448,340.869,68.5643,261.54,1371.25,50000.0,50000.0,393.273,50000.0,413.646,50000.0,258.308,1016.02,231.878,244.335,171.131,231.502,233.459,234.159,68.8603,67.2482,67.5522,369.839,1365.13,1225.68,361.515,567.195,50000.0,341.769
90.3056,143.533,1521.33,95.35,143.805,494.355,170.735,197.784,50000.0,57.6196,1070.12,50000.0,50000.0,205.217,50000.0,235.775,261.604,73.4406,598.017,121.052,60.9918,1343.09,122.048,422.078,329.185,50000.0,50000.0,50000.0,70.5324,1070.24,1753.38,53.9114,108.695,50000.0,32.562
826.632,573.72,366.095,766.544,571.68,390.796,249.276,260.492,963.904,462.617,1611.47,50000.0,50000.0,592.453,50000.0,395.353,1080.42,300.331,50000.0,259.104,287.878,366.239,392.585,222.282,462.745,964.112,2873.65,1969.66,610.162,1610.99,3535.85,287.874,215.605,50000.0,728.545
1052.74,504.32,627.075,507.004,504.872,431.619,3263.66,2995.38,50000.0,387.924,1402.97,50000.0,50000.0,436.083,50000.0,693.375,1231.77,685.451,973.621,455.728,406.097,1270.18,456.745,517.476,379.524,50000.0,50000.0,50000.0,406.569,1405.41,2853.8,857.134,609.226,50000.0,542.642
360.639,470.397,243.503,478.366,472.406,216.574,327.136,341.841,1039.59,202.369,1240.88,50000.0,50000.0,285.462,50000.0,206.553,455.808,369.063,1401.89,263.236,240.959,256.136,175.671,180.075,227.206,1039.48,1183.98,1780.78,240.619,1241.4,1907.64,386.36,206.045,50000.0,450.0
320.348,430.911,4795.24,50000.0,429.763,50000.0,50000.0,50000.0,50000.0,230.49,1510.21,50000.0,50000.0,395.597,50000.0,4700.19,2038.1,50000.0,50000.0,0.424,197.948,50000.0,0.424,347.406,387.5,50000.0,50000.0,50000.0,516.288,1513.79,2189.72,50000.0,1.1961,50000.0,369.387
50000.0,50000.0,62.6719,608.906,50000.0,167.13,1244.72,1277.02,50000.0,64.592,1077.7,50000.0,50000.0,71.0644,50000.0,61.0798,50000.0,3978.6,50000.0,403.437,64.8721,199.784,403.269,61.3718,60.2678,50000.0,50000.0,50000.0,61.1718,1060.96,50000.0,50000.0,50000.0,50000.0,69.3803
236.131,400.533,1848.07,340.005,399.733,4120.41,333.681,339.989,50000.0,161.546,1135.4,50000.0,50000.0,222.174,50000.0,50000.0,50000.0,289.53,50000.0,448.6,184.252,50000.0,449.876,359.05,433.347,50000.0,50000.0,50000.0,136.361,1136.06,1561.05,335.913,445.216,50000.0,143.837
1865.79,1500.37,1496.83,1585.23,1495.56,1534.06,892.66,864.366,3634.34,1285.78,2185.26,50000.0,50000.0,1336.03,50000.0,1575.19,50000.0,431.931,2123.06,418.194,1359.15,2185.55,866.03,374.727,1097.32,3610.81,3745.95,4015.13,1181.02,2179.69,2555.73,515.796,1464.52,50000.0,1045.81
2356.85,2927.22,850.237,2368.8,2924.84,1493.3,50000.0,50000.0,1404.68,2151.53,2403.96,50000.0,50000.0,2017.77,50000.0,698.356,1916.0,22.8614,2212.01,50000.0,2145.64,50000.0,50000.0,1060.37,1496.47,1401.24,1894.13,1165.9,1414.44,2410.27,4232.55,23.2335,50000.0,50000.0,4356.65
1289.95,1025.18,50000.0,807.194,1024.3,50000.0,662.745,781.313,50000.0,419.966,1445.31,50000.0,50000.0,867.25,50000.0,50000.0,774.028,534.053,50000.0,942.051,573.956,50000.0,941.591,808.318,796.51,50000.0,50000.0,50000.0,459.029,1446.5,2033.62,540.326,991.938,50000.0,418.642
285.458,401.113,2180.64,1237.45,395.657,4816.05,50000.0,50000.0,50000.0,232.006,1443.42,50000.0,50000.0,264.949,50000.0,50000.0,3216.4,50000.0,50000.0,0.412,172.443,50000.0,0.412,221.186,189.156,50000.0,50000.0,50000.0,449.612,1448.08,2135.22,50000.0,0.9841,50000.0,318.408
71.4845,43.5547,3.9202,67.1082,44.1668,28.5378,107.359,91.1297,35.8062,26.5057,1015.06,50000.0,292.23,31.706,50000.0,64.9401,50000.0,22.9414,1013.96,248.088,44.5348,12.9408,143.385,35.0262,30.0099,35.7742,37.7184,43.4907,14.9529,1014.71,1242.71,130.648,224.33,50000.0,11.6167
50000.0,50000.0,607.57,50000.0,50000.0,570.984,572.292,400.097,2293.35,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,277.969,50000.0,2265.53,50000.0,50000.0,50000.0,723.161,50000.0,50000.0,50000.0,2255.29,3650.55,2316.82,50000.0,50000.0,50000.0,3849.22,50000.0,50000.0,50000.0
98.8542,31.2219,190.124,55.5435,31.0939,74.9567,186.92,130.54,52.6513,41.4586,664.21,50000.0,616.811,93.6179,50000.0,20.6173,50000.0,176.223,1065.69,153.362,50.8232,19.9092,345.546,9.8486,31.358,52.7273,56.2555,41.5586,38.5664,623.367,684.751,198.78,123.096,50000.0,20.5653
859.118,342.569,487.738,200.193,342.285,466.037,150.033,158.234,1090.19,460.109,1352.22,50000.0,50000.0,351.85,50000.0,1442.32,414.718,104.875,601.71,272.605,516.856,4278.5,270.701,494.179,445.868,1090.29,1224.92,1458.2,349.83,1348.72,1628.4,115.491,153.19,50000.0,405.205
33.7741,26.9457,32.754,27.1817,26.9017,23.6815,894.92,728.854,50000.0,17.3051,1024.0,50000.0,50000.0,35.6462,50000.0,29.6619,39.1544,32.058,946.535,210.013,15.0089,70.4004,209.913,23.2094,24.3575,50000.0,50000.0,50000.0,24.4095,1024.14,1232.25,19.8692,182.103,50000.0,23.1014
889.288,1130.24,380.004,1404.64,1132.87,50000.0,200.397,264.385,50000.0,176.051,2734.57,50000.0,50000.0,292.758,50000.0,4133.89,50000.0,360.079,1253.57,364.303,188.044,3579.82,364.451,112.255,580.032,50000.0,50000.0,50000.0,1726.76,2726.29,1672.52,255.856,513.084,50000.0,2223.28
50000.0,50000.0,50000.0,4397.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4650.71,50000.0,50000.0,3098.61,50000.0,50000.0,50000.0,50000.0,50000.0,2620.16,4378.27,50000.0,2643.72,4335.39,50000.0,50000.0,50000.0,50000.0,3666.95,4666.22,50000.0,50000.0,2610.04,50000.0,2803.77
550.266,177.223,126.04,112.631,177.255,362.763,250.132,262.372,124.7,102.398,229.074,50000.0,965.032,65.9361,50000.0,878.823,50000.0,217.774,1131.22,305.563,146.369,22.3854,325.812,130.516,70.8644,124.912,127.872,115.755,117.507,951.027,959.204,185.492,440.067,50000.0,36.4823
875.463,758.355,552.603,463.709,759.604,1589.54,386.672,350.586,1430.94,953.196,1641.39,50000.0,50000.0,506.084,50000.0,1167.73,731.066,424.619,1453.7,464.625,871.683,50000.0,464.049,831.48,963.872,1422.17,1547.26,1676.55,646.828,1646.78,1892.79,401.681,749.219,50000.0,677.626
235.939,233.571,561.847,210.725,232.767,196.488,156.77,156.514,50000.0,150.633,1117.95,50000.0,50000.0,167.19,50000.0,145.621,352.534,153.822,828.476,149.421,124.448,3579.43,149.629,171.727,130.912,50000.0,50000.0,50000.0,117.435,1117.5,1637.57,210.125,175.127,50000.0,116.347
104.087,6.5164,2.9802,56.4195,6.4324,38.9264,107.759,108.275,50000.0,3.3002,1003.65,50000.0,50000.0,3.1602,50000.0,4.6803,252.572,264.465,924.346,23.7655,3.3522,867.458,23.6415,3.2682,3.1802,50000.0,50000.0,50000.0,3.9642,1003.63,1623.23,407.777,26.1056,50000.0,3.8802
325.756,542.038,821.523,589.473,543.366,332.753,234.407,207.297,50000.0,413.438,1333.82,50000.0,50000.0,437.307,50000.0,543.282,1305.74,279.165,1645.04,442.616,373.435,2689.08,441.812,485.366,528.645,50000.0,50000.0,50000.0,335.385,1334.88,3307.36,341.949,414.342,50000.0,321.956
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3844.3,50000.0,50000.0,4085.26,50000.0,50000.0,50000.0,50000.0,50000.0,3455.5,50000.0,50000.0,3454.75,50000.0,3260.34,50000.0,50000.0,50000.0,2847.67,3843.97,50000.0,50000.0,3839.32,50000.0,1487.33
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,0.608,50000.0,50000.0,0.604,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1.2361,50000.0,50000.0
50000.0,50000.0,3607.75,50000.0,50000.0,2046.18,3447.69,3576.06,50000.0,2308.8,50000.0,50000.0,50000.0,3984.24,50000.0,50000.0,50000.0,50000.0,50000.0,1776.22,2669.31,50000.0,1818.25,1900.48,1824.22,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4611.24,50000.0,50000.0
109.059,137.189,145.381,148.677,137.401,64.096,563.687,599.942,50000.0,101.142,1120.51,50000.0,50000.0,154.854,50000.0,100.462,795.058,233.147,876.523,203.833,90.9337,326.168,203.757,80.229,92.6658,50000.0,50000.0,50000.0,121.548,1121.26,2395.44,307.955,298.427,50000.0,134.796
164.606,156.85,85.5894,234.679,157.718,37.0423,435.091,368.883,216.754,133.988,1119.83,50000.0,50000.0,53.9794,50000.0,83.6252,267.437,301.663,578.112,4867.28,134.892,1218.08,4867.92,216.482,140.277,217.014,340.029,566.455,121.08,1120.35,1483.76,312.988,50000.0,50000.0,177.255
50000.0,50000.0,822.895,278.785,50000.0,50000.0,48.567,802.738,3452.34,2963.27,1215.54,50000.0,50000.0,50000.0,50000.0,26.6497,50000.0,1070.17,1320.5,957.26,50000.0,50000.0,1321.03,4167.34,705.784,3441.2,503.908,4909.09,220.342,1219.43,2304.38,606.794,1315.2,50000.0,1706.29
128.672,50.0671,168.891,79.365,50.2111,199.84,109.611,115.843,14.3249,74.8327,1070.78,50000.0,50000.0,165.39,50000.0,136.365,50000.0,40.7665,1060.88,375.359,59.4557,201.569,361.175,65.2161,102.11,14.1729,260.564,46.3949,71.1804,1071.07,1307.19,114.459,241.235,50000.0,92.5298
47.1709,130.316,133.404,146.113,130.64,28.7778,1984.47,50000.0,50000.0,41.0146,1034.77,50000.0,50000.0,51.1912,50000.0,75.3407,201.041,111.907,597.637,8.9526,31.83,163.718,8.9406,46.1309,50.4872,50000.0,50000.0,50000.0,35.2462,1035.13,1543.65,125.068,4.7283,50000.0,49.2711
136.429,119.619,73.6086,376.292,119.647,297.895,589.557,50000.0,65.1761,76.5328,1323.75,50000.0,50000.0,266.433,50000.0,471.617,50000.0,268.921,1543.17,51.8872,75.8287,204.305,51.5992,277.517,104.315,65.1281,69.1763,81.7811,311.808,1308.91,1254.11,60.5878,189.248,50000.0,227.83
1025.1,1087.63,274.109,254.12,1089.58,335.861,926.754,831.656,1454.73,529.693,1505.81,50000.0,50000.0,425.267,50000.0,187.468,50000.0,1264.73,970.409,879.335,455.612,1094.58,874.959,402.909,448.036,1447.0,2496.79,3351.71,513.116,1511.44,1592.7,1292.93,953.184,50000.0,492.423
50000.0,50000.0,50000.0,792.594,50000.0,50000.0,1860.75,1857.06,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,410.582,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,794.706,50000.0,50000.0,50000.0
1549.94,50000.0,2452.08,4038.83,50000.0,1266.62,2164.16,1509.97,4283.69,2659.23,3970.34,50000.0,50000.0,741.474,50000.0,1164.8,50000.0,50000.0,50000.0,1287.53,50000.0,4700.86,1288.53,2771.02,50000.0,4279.48,4044.79,3825.64,3001.59,4000.28,50000.0,4989.2,2229.44,50000.0,50000.0
1455.78,896.276,2363.12,677.242,898.324,2367.12,698.54,669.026,50000.0,1037.96,1676.48,50000.0,50000.0,691.403,50000.0,1957.51,1040.37,837.128,1997.86,1231.15,810.959,1965.85,1144.54,1120.01,1126.81,50000.0,50000.0,50000.0,662.757,1665.37,2078.7,1397.33,1507.41,50000.0,591.049
50000.0,50000.0,3481.56,50000.0,50000.0,2901.84,3332.26,3914.1,4835.12,4737.46,4317.24,50000.0,50000.0,2243.56,50000.0,3002.9,50000.0,50000.0,3657.51,3902.48,4877.01,50000.0,3657.16,50000.0,50000.0,4830.36,4657.37,4424.12,3338.47,4350.47,50000.0,50000.0,3941.7,50000.0,3803.23
4863.19,50000.0,3913.79,50000.0,50000.0,3065.47,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3300.94,50000.0,50000.0,50000.0,4224.99,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
145.289,1046.81,36.7983,1790.83,1050.66,1260.56,4202.74,1493.86,569.516,157.05,1101.94,50000.0,1117.22,50000.0,50000.0,3165.47,50000.0,2955.05,1858.13,2340.27,870.382,50000.0,2349.1,110.835,110.895,570.7,900.228,942.379,103.582,437.167,439.071,50000.0,50000.0,50000.0,2186.85
50000.0,50000.0,441.696,892.156,50000.0,50000.0,792.618,50000.0,2678.22,1419.19,4009.34,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2532.53,2433.85,50000.0,1926.72,2518.43,50000.0,4498.16,4510.92,2682.23,50000.0,50000.0,2950.88,3929.09,2306.4,2805.24,50000.0,50000.0,934.966
10.4567,14.0969,21.9734,37.6864,14.2929,7.8125,330.637,288.994,120.152,8.1405,1011.78,50000.0,50000.0,12.6048,50000.0,12.2648,70.9684,168.675,921.646,45.2948,8.3845,7.5605,45.2268,7.9245,10.8767,120.2,227.91,538.294,12.0368,1011.76,1217.31,148.957,40.9866,50000.0,11.2047
1018.65,31.366,316.884,157.614,31.382,147.145,359.947,50000.0,290.97,69.1163,1211.11,50000.0,50000.0,165.602,50000.0,217.418,50000.0,249.096,1991.43,73.8606,68.6803,94.7899,73.9086,61.5038,215.613,292.19,297.799,320.424,203.125,1204.24,1284.44,101.21,193.06,50000.0,154.434
1014.23,1455.34,825.74,1917.96,1452.88,612.186,913.073,666.074,50000.0,790.205,2199.65,50000.0,50000.0,1616.42,50000.0,728.322,1558.04,896.54,50000.0,465.353,1071.47,809.615,475.654,708.984,610.298,50000.0,50000.0,50000.0,1212.98,2197.88,4171.48,1032.87,545.218,50000.0,1401.93
992.006,482.454,3130.52,486.038,481.662,927.474,50000.0,50000.0,50000.0,459.577,1288.39,50000.0,50000.0,238.911,50000.0,1477.58,767.964,2843.79,1658.24,0.596,334.993,50000.0,0.62,433.251,480.25,50000.0,50000.0,50000.0,291.498,1291.0,2754.48,2438.65,1.3081,50000.0,318.372
7.4885,26.4857,7.2524,73.2366,26.3536,15.685,374.331,94.8139,4.0442,6.0084,1010.38,50000.0,50000.0,48.087,50000.0,5.8924,50000.0,5.4363,336.049,13.4768,8.9246,11.8047,13.4408,24.6935,10.5727,4.1003,4.7523,7.5885,10.9207,1010.57,1212.9,6.0164,20.0373,50000.0,36.1903
50000.0,303.703,50000.0,848.121,303.931,50000.0,77.1568,96.07,50000.0,1975.73,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3385.16,50000.0,4832.13,50000.0,50000.0,4584.95,811.711,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
126.684,35.8542,48.355,52.3633,30.6499,48.051,350.246,821.327,50000.0,38.0824,35.7822,50000.0,50000.0,34.6942,50000.0,49.5111,50000.0,50000.0,140.437,164.798,37.9584,50.3151,189.376,44.9788,47.647,50000.0,35.9142,34.5302,35.4742,35.1902,28.3298,50000.0,169.159,50000.0,49.7951
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
2014.93,3237.36,1417.96,1750.34,3252.04,1401.4,1600.86,1797.56,50000.0,4023.06,3585.75,50000.0,50000.0,1740.14,50000.0,4432.77,50000.0,1664.06,4351.38,1931.86,25.9656,4258.1,1925.93,1244.79,3133.16,50000.0,50000.0,50000.0,2593.71,3587.92,2417.48,3997.79,2634.62,50000.0,2227.69
50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
